year,month,day,Qlps,Nmgpl,Pmgpl
2007,11,21,1.406375173,0.808009635,0.005330651
2007,11,22,1.352447996,0.776943005,0.005349031
2007,11,23,1.416078959,0.798147107,0.00517836
2007,11,24,1.427231844,0.847484284,0.005196521
2007,11,25,1.416803508,0.825315159,0.005253046
2007,11,26,2.960197226,1.097373187,0.005622167
2007,11,27,2.428352094,1.003575072,0.005483707
2007,11,28,1.291223572,0.779370877,0.004992555
2007,11,29,1.281235141,0.76946349,0.005072848
2007,11,30,1.291275326,0.785152476,0.004851308
2007,12,1,1.280950497,0.759753403,0.004769532
2007,12,2,6.443597825,1.213123911,0.004200051
2007,12,3,9.533982131,1.284699829,0.004079051
2007,12,4,2.209357039,0.970265293,0.00493115
2007,12,5,2.563920461,1.135762313,0.005002534
2007,12,6,2.7203455,1.140526058,0.005139266
2007,12,7,2.233758828,1.004694479,0.004865328
2007,12,8,5.387644713,1.255550731,0.004420783
2007,12,9,2.563920461,1.137022837,0.004916251
2007,12,10,3.415654151,1.219517689,0.005164101
2007,12,11,2.767260073,1.181353496,0.004925927
2007,12,12,2.532635453,1.119914066,0.00482903
2007,12,13,2.824447722,1.179581145,0.004952583
2007,12,14,2.459637102,1.082473072,0.00468124
2007,12,15,2.092445819,0.986766867,0.004643887
2007,12,16,39.77742429,1.625614859,0.005411116
2007,12,17,3.471185687,1.281308942,0.004910629
2007,12,18,2.532635453,1.131280799,0.004725991
2007,12,19,2.459637102,1.105939677,0.004558073
2007,12,20,2.470065438,1.127259312,0.004505948
2007,12,21,2.414651523,1.106934731,0.004494856
2007,12,22,2.373062837,1.063122057,0.004335387
2007,12,23,16.37947922,1.608003463,0.00510107
2007,12,24,5.142171131,1.371508611,0.004783817
2007,12,25,2.928912219,1.262783383,0.004516335
2007,12,26,6.683377641,1.448037256,0.004614709
2007,12,27,3.953149274,1.352524286,0.00485848
2007,12,28,6.420819649,1.453310961,0.004698152
2007,12,29,10.02691287,1.627691249,0.004942701
2007,12,30,3.998933973,1.382734559,0.004642017
2007,12,31,7.710427802,1.564179774,0.004700838
2008,1,1,3.183942361,1.279851987,0.004403935
2008,1,2,2.608636729,1.203073992,0.00419888
2008,1,3,2.280116847,1.105169299,0.003991709
2008,1,4,2.188500367,1.053257916,0.00401773
2008,1,5,2.008215733,1.047245213,0.004023004
2008,1,6,3.849854398,1.377361321,0.00445267
2008,1,7,2.43878043,1.122916076,0.004138941
2008,1,8,2.209357039,1.07268633,0.003975121
2008,1,9,2.188500367,1.060428179,0.003961883
2008,1,10,2.373371286,1.127870939,0.004011082
2008,1,11,4.914172547,1.415337103,0.004499513
2008,1,12,2.43878043,1.153727579,0.003933952
2008,1,13,2.261498719,1.11345238,0.00389216
2008,1,14,2.43878043,1.166775912,0.003987825
2008,1,15,1.936800741,1.038926643,0.003788028
2008,1,16,1.739017806,1.053714799,0.00375198
2008,1,17,5.482501226,1.491836155,0.004618314
2008,1,18,10.82009225,1.65637113,0.005148745
2008,1,19,3.4436496,1.312644783,0.004311061
2008,1,20,2.716369038,1.186840652,0.003883861
2008,1,21,2.209357039,1.091213965,0.003743897
2008,1,22,2.209357039,1.088341777,0.003806679
2008,1,23,2.198928703,1.063761522,0.003721254
2008,1,24,1.729653586,0.981986084,0.00355239
2008,1,25,1.677511907,0.979834741,0.003519669
2008,1,26,1.677511907,0.924908297,0.003549999
2008,1,27,1.697126494,0.960233814,0.003548195
2008,1,28,1.676968495,0.946365811,0.003470097
2008,1,29,3.147907273,1.278170536,0.003989156
2008,1,30,4.469330109,1.378461581,0.004327087
2008,1,31,1.886078625,1.016288963,0.003673699
2008,2,1,112.4264395,2.244047099,0.007699283
2008,2,2,7.44883248,1.549681853,0.004837435
2008,2,3,3.262618968,1.310346605,0.003914817
2008,2,4,3.028175486,1.228657374,0.003829865
2008,2,5,2.709917164,1.161852301,0.00377027
2008,2,6,2.42566091,1.096908937,0.003763168
2008,2,7,2.324068735,1.077695822,0.003654451
2008,2,8,2.15721536,1.009526395,0.003670524
2008,2,9,2.15721536,1.009554936,0.00366966
2008,2,10,1.965468538,1.0072698,0.003723322
2008,2,11,2.209357039,1.025799945,0.003634619
2008,2,12,3.09051261,1.241772772,0.003979252
2008,2,13,55.54154898,2.030358991,0.007914811
2008,2,14,5.49666352,1.392742787,0.004565262
2008,2,15,3.147907273,1.234749332,0.003929371
2008,2,16,2.7203455,1.138889518,0.003911259
2008,2,17,2.478035481,1.063884252,0.003722501
2008,2,18,3.631854515,1.298520251,0.004045495
2008,2,19,2.616062141,1.103204771,0.003913532
2008,2,20,2.417923758,1.053138025,0.003814188
2008,2,21,2.322530555,1.010387943,0.003805074
2008,2,22,5.758362823,1.388653312,0.004494301
2008,2,23,3.408615671,1.261427641,0.004025755
2008,2,24,2.532635453,1.047811693,0.003943557
2008,2,25,2.344925406,1.006169811,0.004017609
2008,2,26,4.635225585,1.316529226,0.004531383
2008,2,27,2.887198875,1.142557682,0.003985122
2008,2,28,2.251070383,0.992709045,0.004030958
2008,2,29,2.218641451,0.945109969,0.004157963
2008,3,1,2.532635453,1.012085269,0.004147605
2008,3,2,2.185692739,0.941570892,0.004107378
2008,3,3,2.145071308,0.91453544,0.004196717
2008,3,4,2.909990702,1.108400138,0.004118572
2008,3,5,14.92877412,1.666491125,0.006292801
2008,3,6,2.793343851,1.069333377,0.004200096
2008,3,7,13.77438159,1.570912974,0.005851505
2008,3,8,8.630523418,1.405945847,0.005623558
2008,3,9,3.158417293,1.137654726,0.004291238
2008,3,10,2.709917164,1.01378425,0.004289281
2008,3,11,2.532635453,0.986211169,0.004368963
2008,3,12,2.365782078,0.938697663,0.004440996
2008,3,13,2.249557036,0.896322156,0.004468003
2008,3,14,2.258408842,0.917360976,0.004525878
2008,3,15,2.261498719,0.926867322,0.004498616
2008,3,16,5.306683751,1.230348288,0.005108519
2008,3,17,2.125930352,0.904470313,0.004686491
2008,3,18,1.990361985,0.861533422,0.004791828
2008,3,19,14.60864846,1.511313759,0.006825471
2008,3,20,9.195080621,1.405706955,0.006750304
2008,3,21,2.774729832,0.985726488,0.004623932
2008,3,22,2.550324378,0.935473099,0.004797605
2008,3,23,2.407495422,0.873373763,0.004806419
2008,3,24,2.145553565,0.878455489,0.005115501
2008,3,25,2.083319947,0.815389617,0.005062709
2008,3,26,2.125930352,0.880163188,0.005054134
2008,3,27,2.125930352,0.842430106,0.005135122
2008,3,28,2.072723412,0.823977199,0.005356484
2008,3,29,2.010798159,0.807697138,0.005263498
2008,3,30,1.989689189,0.80244974,0.00536315
2008,3,31,2.269656369,0.839469823,0.005069937
2008,4,1,3.391963974,1.002747743,0.005034354
2008,4,2,2.094645344,0.792213783,0.00533214
2008,4,3,8.36243967,1.289608295,0.006829314
2008,4,4,9.126034945,1.323502915,0.006808953
2008,4,5,2.803772187,0.898669426,0.005170979
2008,4,6,4.994563728,1.121673064,0.005989276
2008,4,7,2.543063789,0.841645545,0.005291965
2008,4,8,2.313640399,0.840508554,0.005592304
2008,4,9,2.188500367,0.804269724,0.005670511
2008,4,10,2.186874444,0.789255205,0.005668433
2008,4,11,4.032045141,1.014591468,0.005890186
2008,4,12,4.448253484,1.011271304,0.006102155
2008,4,13,2.206049126,0.786675895,0.005816075
2008,4,14,2.094645344,0.75261182,0.005786908
2008,4,15,1.990361985,0.736360803,0.006050598
2008,4,16,1.938220305,0.737879788,0.006043837
2008,4,17,1.990361985,0.701580895,0.005900554
2008,4,18,1.989997554,0.755563959,0.006139249
2008,4,19,1.938220305,0.716298608,0.006239805
2008,4,20,17.08537825,1.267506331,0.009791366
2008,4,21,13.26109441,1.157714433,0.009224786
2008,4,22,3.28347564,0.885650851,0.005752745
2008,4,23,2.497565969,0.756986414,0.005831406
2008,4,24,2.209357039,0.739655019,0.006075552
2008,4,25,2.073788672,0.732437931,0.006245421
2008,4,26,4.069609577,0.904423671,0.006589581
2008,4,27,7.949371041,1.034577926,0.007718183
2008,4,28,33.02979929,1.225567766,0.011479485
2008,4,29,4.929919258,0.935649736,0.006948494
2008,4,30,3.027588946,0.801909809,0.005912868
2008,5,1,2.690630349,0.730163907,0.00607056
2008,5,2,2.456329189,0.736522774,0.006350275
2008,5,3,2.352774691,0.707725641,0.006430712
2008,5,4,2.261498719,0.680553173,0.006640095
2008,5,5,2.15721536,0.671251662,0.006355086
2008,5,6,2.136358688,0.646073021,0.006575822
2008,5,7,2.073788672,0.635610525,0.006574874
2008,5,8,2.093075487,0.625080991,0.006562626
2008,5,9,25.3607674,1.123916399,0.010707564
2008,5,10,8.740018317,0.949515319,0.00933693
2008,5,11,25.24919542,1.14384928,0.012054464
2008,5,12,97.53214067,1.272705881,0.014982784
2008,5,13,5.994338386,0.865812433,0.00896594
2008,5,14,3.474409501,0.772142994,0.007003145
2008,5,15,2.943489462,0.710335486,0.006530009
2008,5,16,10.00638834,0.97200776,0.010588815
2008,5,17,3.345961556,0.738948297,0.006996144
2008,5,18,4.608799398,0.792005008,0.007909522
2008,5,19,2.744482052,0.700167142,0.006685187
2008,5,20,11.54069931,0.942564658,0.011531754
2008,5,21,3.321656806,0.755799433,0.007159471
2008,5,22,2.610455508,0.657421494,0.006811479
2008,5,23,2.428352094,0.612247984,0.006924684
2008,5,24,2.428352094,0.64192201,0.007108202
2008,5,25,2.403206348,0.61807568,0.007114069
2008,5,26,2.324068735,0.609213796,0.007329144
2008,5,27,2.797296527,0.68712964,0.006872449
2008,5,28,2.786840158,0.667695229,0.007068346
2008,5,29,2.247426072,0.592014812,0.007353068
2008,5,30,2.261498719,0.595399674,0.007281118
2008,5,31,6.324288692,0.787026618,0.009289621
2008,6,1,2.557865298,0.651125863,0.007233604
2008,6,2,2.197751311,0.594528138,0.007503504
2008,6,3,3.033195578,0.690670771,0.007507495
2008,6,4,18.73288712,0.919636999,0.013198813
2008,6,5,4.00303082,0.702881449,0.00824281
2008,6,6,2.355353742,0.58825856,0.007778509
2008,6,7,2.125930352,0.563263214,0.00782645
2008,6,8,2.039279851,0.55800414,0.008076188
2008,6,9,2.011218657,0.565202966,0.00767668
2008,6,10,10.90953269,0.818341575,0.011541115
2008,6,11,3.82496418,0.702096814,0.00857994
2008,6,12,2.070060262,0.573479947,0.008208462
2008,6,13,1.882994978,0.574891236,0.008206606
2008,6,14,5.228360291,0.74082529,0.009895577
2008,6,15,2.349943342,0.594542388,0.007928005
2008,6,16,4.299117067,0.709547481,0.010050655
2008,6,17,2.302987797,0.609715339,0.007919464
2008,6,18,1.708796915,0.532221266,0.008416054
2008,6,19,1.604513555,0.553614828,0.008718814
2008,6,20,1.44688309,0.530002553,0.008352289
2008,6,21,1.458516852,0.536391205,0.008742251
2008,6,22,1.498632306,0.545812247,0.008763194
2008,6,23,1.560781824,0.532727454,0.008779984
2008,6,24,1.332311561,0.527570008,0.008855695
2008,6,25,1.248772741,0.508760291,0.00935092
2008,6,26,1.260378469,0.520558973,0.008810262
2008,6,27,6.860394865,0.745266852,0.012269958
2008,6,28,5.187263677,0.700197057,0.010791756
2008,6,29,5.557273371,0.731472756,0.011748151
2008,6,30,2.203189744,0.594808527,0.008452645
2008,7,1,1.746501516,0.578541451,0.008515941
2008,7,2,1.622090347,0.554608321,0.008766637
2008,7,3,1.395946837,0.542541991,0.009266056
2008,7,4,1.798082533,0.56349324,0.008767335
2008,7,5,1.580517169,0.552005346,0.009098937
2008,7,6,1.646226899,0.558738571,0.008894166
2008,7,7,1.725420579,0.572382955,0.009081241
2008,7,8,1.218665126,0.526160187,0.009572205
2008,7,9,9.643555133,0.779544116,0.01267661
2008,7,10,2.481390835,0.614870728,0.009008551
2008,7,11,1.604513555,0.550516789,0.00908299
2008,7,12,1.952993781,0.606070022,0.008813254
2008,7,13,12.64576652,0.822768034,0.015243069
2008,7,14,7.168535372,0.742246674,0.012652226
2008,7,15,1.760938594,0.567970648,0.008957524
2008,7,16,1.455769602,0.556879664,0.009553647
2008,7,17,1.300353757,0.531527168,0.009709361
2008,7,18,1.135238438,0.536691234,0.009875272
2008,7,19,1.103953431,0.518070628,0.010356418
2008,7,20,1.103168502,0.517395084,0.009953206
2008,7,21,1.197808454,0.535387293,0.009785713
2008,7,22,1.15609511,0.542511819,0.009683151
2008,7,23,23.62411307,0.801645022,0.015491223
2008,7,24,6.336370984,0.708474687,0.012276374
2008,7,25,1.96230079,0.618539476,0.009174035
2008,7,26,1.77136693,0.596809732,0.008931131
2008,7,27,3.691638466,0.646173495,0.011916355
2008,7,28,1.917363633,0.609485389,0.008940788
2008,7,29,1.687940243,0.583368533,0.008684067
2008,7,30,1.635798563,0.584402621,0.009272193
2008,7,31,1.635798563,0.612394531,0.009103386
2008,8,1,1.813080274,0.605202019,0.009047381
2008,8,2,17.6401545,0.755685273,0.013978269
2008,8,3,1.886078625,0.600765384,0.008902489
2008,8,4,1.406375173,0.559989835,0.009415266
2008,8,5,1.268564153,0.556960341,0.009598909
2008,8,6,1.218665126,0.565065095,0.009581317
2008,8,7,2.501350445,0.61537548,0.009875854
2008,8,8,1.573228547,0.594087056,0.008987863
2008,8,9,1.197808454,0.560108417,0.00987706
2008,8,10,1.197808454,0.547500782,0.009908654
2008,8,11,1.197808454,0.551649659,0.009485687
2008,8,12,1.206582833,0.558369869,0.00985601
2008,8,13,1.197808454,0.554596907,0.009868451
2008,8,14,1.197808454,0.563909596,0.009866065
2008,8,15,1.206442668,0.559856523,0.009781672
2008,8,16,1.197808454,0.559893558,0.009655763
2008,8,17,1.197808454,0.55113484,0.009764654
2008,8,18,1.302091813,0.57581956,0.00915069
2008,8,19,1.197808454,0.575750302,0.00952358
2008,8,20,1.197808454,0.562279055,0.009783973
2008,8,21,1.187380118,0.562091884,0.009927266
2008,8,22,1.197808454,0.554909608,0.009734548
2008,8,23,1.197808454,0.573250878,0.009508465
2008,8,24,1.187380118,0.56329555,0.009616972
2008,8,25,1.197808454,0.556378937,0.009632336
2008,8,26,1.197808454,0.567253909,0.009359372
2008,8,27,1.197808454,0.559432211,0.009252134
2008,8,28,3.240528837,0.573657806,0.008612986
2008,8,29,9.003922496,0.668521293,0.009534084
2008,8,30,1.788691424,0.577169059,0.007510647
2008,8,31,1.239521798,0.567158525,0.008607771
2008,9,1,1.15609511,0.58060197,0.009403061
2008,9,2,1.144545448,0.590600259,0.009588363
2008,9,3,1.135238438,0.576899398,0.009324227
2008,9,4,1.124810102,0.579321434,0.009377029
2008,9,5,1.124810102,0.584338317,0.009583397
2008,9,6,25.8990041,0.762036159,0.009354553
2008,9,7,1.984587154,0.604789299,0.007153235
2008,9,8,1.281235141,0.597846627,0.008300262
2008,9,9,1.94065919,0.593908635,0.007227438
2008,9,10,2.526187826,0.597706136,0.007036534
2008,9,11,1.145666774,0.603187319,0.009252345
2008,9,12,20.19425581,0.692026247,0.008386892
2008,9,13,6.579838988,0.606207644,0.008009835
2008,9,14,1.48980186,0.593756044,0.007620221
2008,9,15,1.20823679,0.611012469,0.00808493
2008,9,16,1.145666774,0.605686498,0.008709977
2008,9,17,1.133847994,0.633699606,0.008542904
2008,9,18,1.154347809,0.610138217,0.008466953
2008,9,19,1.145666774,0.613538746,0.008592302
2008,9,20,1.103953431,0.628654108,0.008976299
2008,9,21,1.093525095,0.627207182,0.008924478
2008,9,22,1.093525095,0.632970868,0.008828096
2008,9,23,1.113177444,0.634373574,0.008593451
2008,9,24,1.102997955,0.647806351,0.008699321
2008,9,25,4.459781042,0.658652568,0.007427387
2008,9,26,7.125502717,0.695236126,0.00737169
2008,9,27,95.85053182,0.88191493,0.007242238
2008,9,28,6.579937468,0.674169358,0.007033577
2008,9,29,2.365782078,0.642525568,0.006321673
2008,9,30,17.37941432,0.744812895,0.006914007
2008,10,1,4.579538183,0.692724542,0.007054255
2008,10,2,2.222887137,0.665876827,0.006772926
2008,10,3,1.71922525,0.664859476,0.006885237
2008,10,4,1.614941891,0.664732671,0.00732996
2008,10,5,1.496143774,0.684874296,0.007442295
2008,10,6,1.458516852,0.681011197,0.007514738
2008,10,7,1.385518501,0.687044595,0.007575545
2008,10,8,1.333376821,0.705381907,0.007998466
2008,10,9,1.351632976,0.698882354,0.007696238
2008,10,10,1.331149664,0.691136941,0.007772807
2008,10,11,1.333376821,0.704569698,0.007883586
2008,10,12,1.320993172,0.698700646,0.007708339
2008,10,13,1.312520149,0.724274405,0.007954154
2008,10,14,1.322948485,0.74283634,0.008036007
2008,10,15,1.312520149,0.755303013,0.007948871
2008,10,16,1.364661829,0.734517171,0.007780667
2008,10,17,1.517826396,0.754130381,0.007788495
2008,10,18,1.406375173,0.765102729,0.00794049
2008,10,19,1.354233493,0.76840658,0.00814555
2008,10,20,1.59064361,0.751687721,0.007666796
2008,10,21,1.48980186,0.779836341,0.007899921
2008,10,22,1.656655235,0.776840544,0.007856562
2008,10,23,1.653110118,0.801842211,0.007992173
2008,10,24,1.708796915,0.795611958,0.007870721
2008,10,25,17.89732641,0.932702235,0.006860961
2008,10,26,3.281017348,0.805370742,0.00692506
2008,10,27,2.587830591,0.810542593,0.007226341
2008,10,28,6.910181759,0.907432105,0.006925717
2008,10,29,2.115502016,0.847659771,0.007808762
2008,10,30,1.500230196,0.84250354,0.00801335
2008,10,31,1.354233493,0.836947729,0.008662606
2008,11,1,1.342666579,0.838683397,0.008629086
2008,11,2,1.322016922,0.858568219,0.008804676
2008,11,3,1.333376821,0.844868448,0.008875792
2008,11,4,1.436004067,0.862704963,0.008578404
2008,11,5,1.819652972,0.900492337,0.008328551
2008,11,6,1.604513555,0.865494082,0.008526929
2008,11,7,1.48980186,0.906119594,0.00880275
2008,11,8,1.510658532,0.900704245,0.008814883
2008,11,9,1.43766018,0.882200791,0.009157132
2008,11,10,1.427231844,0.894936487,0.009262551
2008,11,11,1.427231844,0.895529444,0.009727964
2008,11,12,1.43766018,0.891174389,0.009214678
2008,11,13,14.03263169,1.037572142,0.006877007
2008,11,14,2.887198875,0.922757324,0.007994169
2008,11,15,15.90041653,1.09760302,0.007262611
2008,11,16,3.342604046,0.947134203,0.007772868
2008,11,17,2.235544325,0.954790581,0.008665833
2008,11,18,2.073788672,0.94779105,0.009242456
2008,11,19,1.685378443,0.965874142,0.010194061
2008,11,20,1.862013235,0.954261808,0.009397603
2008,11,21,1.677511907,0.944595847,0.009568666
2008,11,22,1.48980186,0.963842785,0.010090291
2008,11,23,1.468945188,0.972656697,0.01047022
2008,11,24,1.82079155,0.985603814,0.009782787
2008,11,25,4.034315827,1.007262285,0.008303791
2008,11,26,1.696272561,0.975303756,0.010256744
2008,11,27,1.675571149,0.973561471,0.010068323
2008,11,28,1.696427821,0.987145784,0.010602302
2008,11,29,1.750510258,0.996414759,0.01018086
2008,11,30,10.2222523,1.125381,0.00759368
2008,12,1,7.314402691,1.09079949,0.008280602
2008,12,2,2.558745108,1.06598444,0.00974004
2008,12,3,2.253994457,1.01977653,0.010206679
2008,12,4,2.063360336,1.007017006,0.010633165
2008,12,5,2.094645344,1.03125736,0.010319772
2008,12,6,1.964692235,1.024149506,0.011083544
2008,12,7,2.209357039,1.039793537,0.01059247
2008,12,8,1.852982244,1.030141888,0.011048459
2008,12,9,1.948648641,1.05199318,0.011244086
2008,12,10,8.249614822,1.139333893,0.008384244
2008,12,11,67.69275987,1.303330519,0.009116525
2008,12,12,19.09283291,1.154394499,0.008838635
2008,12,13,3.454495174,1.066724603,0.009181109
2008,12,14,2.696409493,1.071576796,0.010186168
2008,12,15,2.532635453,1.053109372,0.01038523
2008,12,16,7.3951058,1.188678179,0.009274034
2008,12,17,15.14707991,1.196418347,0.009244182
2008,12,18,3.241762297,1.096157439,0.009508573
2008,12,19,15.39843289,1.188331059,0.010457556
2008,12,20,4.185878387,1.109350443,0.009447661
2008,12,21,3.203260117,1.108828826,0.010182317
2008,12,22,2.522207117,1.067397424,0.011730569
2008,12,23,2.352315022,1.083573091,0.01164029
2008,12,24,2.300325326,1.076497377,0.01165145
2008,12,25,2.352331036,1.080577732,0.011698547
2008,12,26,2.186002325,1.046166256,0.011969684
2008,12,27,4.02997764,1.151674654,0.009815415
2008,12,28,2.352361646,1.065743333,0.011623996
2008,12,29,2.124952695,1.049380609,0.012346645
2008,12,30,2.048978129,1.024715703,0.012579286
2008,12,31,2.169223746,1.050505295,0.012472207
2009,1,1,2.049437689,1.043091993,0.012510815
2009,1,2,2.188500367,1.061676749,0.012545517
2009,1,3,2.082469852,1.045524895,0.01279078
2009,1,4,1.94591871,1.056115654,0.01267427
2009,1,5,2.365782078,1.061361353,0.01228855
2009,1,6,5.708336737,1.146046137,0.011030558
2009,1,7,47.3689109,1.173638655,0.013113601
2009,1,8,5.400810025,1.143530543,0.011022134
2009,1,9,3.189620617,1.107991136,0.011524226
2009,1,10,3.500177553,1.131008959,0.011574686
2009,1,11,4.057738634,1.149199462,0.01081054
2009,1,12,2.616062141,1.087903041,0.012550294
2009,1,13,2.331821738,1.064367788,0.012743488
2009,1,14,1.842017541,1.056987345,0.013382734
2009,1,15,2.144930671,1.06260525,0.013248072
2009,1,16,2.136358688,1.060976291,0.012974157
2009,1,17,1.912905719,1.037497154,0.013588767
2009,1,18,2.188500367,1.050843781,0.013265331
2009,1,19,2.269524577,1.058962078,0.013031084
2009,1,20,2.136358688,1.039798646,0.013310311
2009,1,21,1.965092314,1.031115642,0.013686679
2009,1,22,1.965103402,1.028870805,0.013621692
2009,1,23,2.017177706,1.042408104,0.01388738
2009,1,24,2.188500367,1.051352327,0.013833999
2009,1,25,2.070719985,1.063849792,0.013997468
2009,1,26,2.094645344,1.04065628,0.013938353
2009,1,27,2.512969112,1.043937159,0.013471815
2009,1,28,9.688337029,1.144445412,0.014188136
2009,1,29,5.056292749,1.149039387,0.012484048
2009,1,30,3.100604548,1.100034694,0.012466801
2009,1,31,1.965779059,1.026494711,0.014262931
2009,2,1,2.733180375,1.062140073,0.013274146
2009,2,2,2.77072756,1.05888373,0.013452807
2009,2,3,2.847271028,1.074646824,0.013328102
2009,2,4,2.324068735,1.036081341,0.014288024
2009,2,5,2.021646993,1.016723162,0.014997302
2009,2,6,2.207700926,1.027616364,0.015125912
2009,2,7,1.865221954,1.030931348,0.01570572
2009,2,8,2.280388757,1.040875302,0.015283363
2009,2,9,2.069130855,1.01568044,0.015267891
2009,2,10,1.917363633,1.01039236,0.015390609
2009,2,11,2.280569894,1.02699031,0.015736623
2009,2,12,3.167961765,1.139659888,0.013527585
2009,2,13,2.186067952,0.992520238,0.015469625
2009,2,14,2.15721536,0.996232948,0.015496239
2009,2,15,2.125930352,0.976619903,0.015801228
2009,2,16,2.125930352,0.966347404,0.015855299
2009,2,17,2.125930352,0.94869814,0.016626674
2009,2,18,2.955642916,1.051608376,0.015658713
2009,2,19,2.417923758,1.000916018,0.015182588
2009,2,20,1.844365282,0.944703862,0.016701732
2009,2,21,1.750510258,0.93552134,0.016920221
2009,2,22,1.843528924,0.960143258,0.016615466
2009,2,23,1.750510258,0.909358289,0.017652115
2009,2,24,1.750431455,0.92737543,0.017580157
2009,2,25,1.687940243,0.908091564,0.017706643
2009,2,26,1.729495181,0.923539769,0.018173735
2009,2,27,1.760938594,0.924890767,0.017574286
2009,2,28,2.407495422,0.994092177,0.015961592
2009,3,1,2.803772187,1.065211397,0.015558813
2009,3,2,3.480413831,1.107014303,0.014330382
2009,3,3,2.444770038,0.990277578,0.016007158
2009,3,4,2.125930352,0.984280051,0.017516232
2009,3,5,2.240642047,0.97302898,0.016953033
2009,3,6,2.423825064,1.008770801,0.016474003
2009,3,7,2.188500367,0.968303566,0.016921856
2009,3,8,2.219785375,0.975650216,0.017023664
2009,3,9,2.124192296,0.981372134,0.017665225
2009,3,10,1.886078625,0.916434028,0.018021495
2009,3,11,1.885751034,0.914517334,0.018376448
2009,3,12,1.874829161,0.90914853,0.018593377
2009,3,13,1.750510258,0.923067069,0.019296882
2009,3,14,1.760773502,0.9064133,0.018799241
2009,3,15,1.886078625,0.953604371,0.018570863
2009,3,16,1.886078625,0.917776942,0.018799655
2009,3,17,3.314150479,1.045832952,0.015509781
2009,3,18,1.885800536,0.932241248,0.019527238
2009,3,19,2.563920461,0.987153226,0.016833163
2009,3,20,1.886078625,0.921283576,0.018856327
2009,3,21,1.885882393,0.881455917,0.020023039
2009,3,22,1.823004013,0.874533833,0.020001393
2009,3,23,1.760658263,0.870461987,0.019899748
2009,3,24,1.760658263,0.886657856,0.019907018
2009,3,25,1.886078625,0.939201716,0.019748058
2009,3,26,7.342537203,0.972690745,0.017588045
2009,3,27,3.398187335,1.031010544,0.016020959
2009,3,28,28.43123954,0.906988856,0.018208116
2009,3,29,7.342032606,0.949439138,0.017749078
2009,3,30,3.450329015,1.036065837,0.015699103
2009,3,31,2.430370481,0.98299574,0.017745403
2009,4,1,2.261498719,0.937575052,0.018918551
2009,4,2,2.217823054,0.954045911,0.017991548
2009,4,3,44.70112558,0.857848222,0.019110004
2009,4,4,4.40654014,0.995741605,0.014799929
2009,4,5,3.090130928,1.014353531,0.016395898
2009,4,6,4.440123867,0.984691487,0.015206496
2009,4,7,2.53961571,0.970658268,0.017561597
2009,4,8,2.298726757,0.936259714,0.019285826
2009,4,9,2.365782078,0.92597038,0.018177104
2009,4,10,2.269880634,0.918546103,0.018155133
2009,4,11,18.75026768,0.914275427,0.017473501
2009,4,12,3.100643363,0.982060523,0.01638589
2009,4,13,2.699488828,0.95699592,0.01764339
2009,4,14,4.994563728,0.966440963,0.01604185
2009,4,15,31.04505148,0.9522675,0.017303021
2009,4,16,4.99422733,0.966684889,0.016018048
2009,4,17,3.412259982,0.969752839,0.015909083
2009,4,18,3.012002508,0.983234271,0.016963132
2009,4,19,2.887198875,1.016904081,0.017106665
2009,4,20,48.59268901,0.87086081,0.021306316
2009,4,21,16.31418598,0.921021174,0.017225139
2009,4,22,4.974968548,0.957580169,0.015585086
2009,4,23,3.512730832,1.00706301,0.015722639
2009,4,24,3.058565589,0.957483339,0.016376721
2009,4,25,2.902841379,0.992496976,0.017158045
2009,4,26,2.643058075,0.954745284,0.017740895
2009,4,27,2.524954367,0.920085639,0.018003014
2009,4,28,2.407495422,0.936985549,0.017670193
2009,4,29,4.206663702,0.988225273,0.016767342
2009,4,30,2.397067086,0.910271131,0.01780477
2009,5,1,2.470065438,0.947759588,0.017806055
2009,5,2,2.442649006,0.92433895,0.017745995
2009,5,3,15.01232598,0.935930738,0.016550107
2009,5,4,35.4855042,0.897627693,0.018548052
2009,5,5,9.282179653,0.937049959,0.016372969
2009,5,6,9.753977754,0.964138306,0.016643594
2009,5,7,20.04147508,0.940951317,0.016434542
2009,5,8,4.107314179,1.019212341,0.015036056
2009,5,9,3.273047304,1.031599762,0.016272074
2009,5,10,2.782915516,0.973338147,0.017346919
2009,5,11,2.76699268,0.98119429,0.017344024
2009,5,12,2.480493773,0.932716599,0.018298687
2009,5,13,2.28961598,0.91240403,0.018674194
2009,5,14,3.867630651,0.97913677,0.015212021
2009,5,15,3.099606137,1.025880108,0.016613378
2009,5,16,2.693798096,0.965354872,0.016874589
2009,5,17,5.180423586,0.995413958,0.015158974
2009,5,18,2.227073997,0.867121696,0.01842367
2009,5,19,2.15721536,0.868644712,0.018369688
2009,5,20,2.15721536,0.905257857,0.019330744
2009,5,21,2.125930352,0.897735725,0.018708964
2009,5,22,2.092626956,0.850203817,0.018956912
2009,5,23,2.113343462,0.893273067,0.018928476
2009,5,24,2.113343462,0.867953004,0.019088668
2009,5,25,19.52566492,0.914859247,0.016320936
2009,5,26,25.8014487,0.897160185,0.015915388
2009,5,27,3.348064043,1.062883649,0.015807975
2009,5,28,4.245125199,1.037360882,0.015378413
2009,5,29,13.06962792,0.937481915,0.015697212
2009,5,30,3.848119571,1.036207576,0.015161202
2009,5,31,3.666801085,1.019894466,0.015508101
2009,6,1,2.470065438,0.950308092,0.01783714
